,id_A,wc_A,feature_A,us_weld_dist_A,wt_A,depth_A,length_A,width_A,orientation_A,pressure_1_A,pressure_2_A,joint_length_A,lat_A,lng_A,comments_A,us_weld_id_A,us_weld_dist_coord_A,us_weld_dist_wc_A,h_dist_A,orientation_x_A,orientation_y_A,id_B,wc_B,feature_B,us_weld_dist_B,wt_B,depth_B,length_B,width_B,orientation_B,pressure_1_B,pressure_2_B,joint_length_B,lat_B,lng_B,comments_B,us_weld_id_B,us_weld_dist_coord_B,us_weld_dist_wc_B,h_dist_B,orientation_x_B,orientation_y_B,pipe_section,section_sequence
169,20000246,169390.388,METAL LOSS,,0.219,0.118,0.586,0.531,112.0,,,,32.72017875,-104.26201951,Ext Metal Loss,39620.0,0.5818146415817594,1.9210000000020955,317.12351767176835,-5.619098901238681,13.90775781850181,20000192,170034.456,METAL LOSS,,0.219,0.125,0.66,0.373,119.0,,,,32.72017875,-104.26201951,,39860.0,0.5818146415817594,1.929999999993015,317.12351767176835,-7.272144303695054,13.119295607090939,3951,0
170,20000247,169390.454,METAL LOSS,,0.219,0.144,1.109,0.572,118.0,,,,32.72017899,-104.26201954,Ext Metal Loss,39620.0,0.5549878681678508,1.8550000000104774,317.12354337351155,-7.0420734417883635,13.244213892883904,20000193,170034.52,METAL LOSS,,0.219,0.107,0.992,0.636,120.0,,,,32.72017896,-104.26201954,,39860.0,0.5582963932010109,1.8660000000090804,317.1235402962118,-7.4999999999999964,12.990381056766582,3951,1
188,20000248,169390.585,METAL LOSS,,0.219,0.101,1.078,0.556,112.0,,,,32.72017935,-104.2620196,Ext Metal Loss,39620.0,0.5145686465315575,1.724000000016531,317.123582467801,-5.619098901238681,13.90775781850181,,,,,,,,,,,,,,,,,,,,,,3951,2
3951,39620,169392.309,WELD,,0.219,,,,,,,45.03200000000652,32.72018394,-104.2620203,,39620.0,0.0,0.0,317.1240785727645,,,39860,170036.386,WELD,,0.219,,,,,,,45.05100000000675,32.72018394,-104.2620203,,39860.0,0.0,0.0,317.1240785727645,,,3951,200
3952,39630,169431.491,WELD,,0.219,,,,,,,39.1820000000007,32.72029089,-104.26203609,,39630.0,0.0,0.0,317.13561936463793,,,39870,170075.595,WELD,,0.219,,,,,,,39.20900000000256,32.72029089,-104.26203609,,39870.0,0.0,0.0,317.13561936463793,,,3952,200
3953,39640,169437.353,WELD,,0.219,,,,,,,5.861999999993714,32.72030687,-104.26203865,,39640.0,0.0,0.0,317.13735099024126,,,39880,170081.456,WELD,,0.219,,,,,,,5.861000000004424,32.72030687,-104.26203865,,39880.0,0.0,0.0,317.13735099024126,,,3953,200
3954,39650,169482.32,WELD,,0.219,,,,,,,44.96700000000419,32.72042949,-104.26205799,,39650.0,0.0,0.0,317.1506273984544,,,39890,170126.36,WELD,,0.219,,,,,,,44.90399999998044,32.72042949,-104.26205799,,39890.0,0.0,0.0,317.1506273984544,,,3954,200
3955,39660,169527.31,WELD,,0.219,,,,,,,44.98999999999069,32.72055219,-104.26207721,,39660.0,0.0,0.0,317.1639077189721,,,39900,170171.268,WELD,,0.219,,,,,,,44.90800000002491,32.72055219,-104.26207721,,39900.0,0.0,0.0,317.1639077189721,,,3955,200
3956,39670,169572.288,WELD,,0.219,,,,,,,44.978000000002794,32.72067486,-104.26209634,,39670.0,0.0,0.0,317.1771817518479,,,39910,170216.187,WELD,,0.219,,,,,,,44.91899999999441,32.72067486,-104.26209634,,39910.0,0.0,0.0,317.1771817518479,,,3956,200
3957,39680,169617.31,WELD,,0.219,,,,,,,45.021999999997206,32.72079769,-104.26211505,,39680.0,0.0,0.0,317.1904570722043,,,39920,170261.139,WELD,,0.219,,,,,,,44.95199999999022,32.72079769,-104.26211505,,39920.0,0.0,0.0,317.1904570722043,,,3957,200
3958,39690,169662.353,WELD,,0.219,,,,,,,45.04300000000512,32.7209206,-104.26213367,,39690.0,0.0,0.0,317.2037373899857,,,39930,170306.206,WELD,,0.219,,,,,,,45.06700000001001,32.7209206,-104.26213367,,39930.0,0.0,0.0,317.2037373899857,,,3958,200
3959,39700,169707.441,WELD,,0.219,,,,,,,45.087999999988824,32.72104359,-104.26215275,,39700.0,0.0,0.0,317.2170425629952,,,39940,170351.251,WELD,,0.219,,,,,,,45.0449999999837,32.72104359,-104.26215275,,39940.0,0.0,0.0,317.2170425629952,,,3959,200
3960,39710,169752.441,WELD,,0.219,,,,,,,45.0,32.72116641,-104.26217099,,39710.0,0.0,0.0,317.23030001042116,,,39950,170396.195,WELD,,0.219,,,,,,,44.944000000017695,32.72116641,-104.26217099,,39950.0,0.0,0.0,317.23030001042116,,,3960,200
3961,39720,169797.462,WELD,,0.219,,,,,,,45.021000000007916,32.72128934,-104.26218887,,39720.0,0.0,0.0,317.243555786423,,,39960,170441.217,WELD,,0.219,,,,,,,45.021999999997206,32.72128934,-104.26218887,,39960.0,0.0,0.0,317.243555786423,,,3961,200
3962,39730,169842.462,WELD,,0.219,,,,,,,45.0,32.72141215,-104.26220729,,39730.0,0.0,0.0,317.2568187896713,,,39970,170486.244,WELD,,0.219,,,,,,,45.02700000000186,32.72141215,-104.26220729,,39970.0,0.0,0.0,317.2568187896713,,,3962,200
3963,39740,169887.473,WELD,,0.219,,,,,,,45.0109999999986,32.72153493,-104.26222626,,39740.0,0.0,0.0,317.27009861168955,,,39980,170531.266,WELD,,0.219,,,,,,,45.021999999997206,32.72153493,-104.26222626,,39980.0,0.0,0.0,317.27009861168955,,,3963,200
3964,39750,169932.517,WELD,,0.219,,,,,,,45.04399999999441,32.72165778,-104.26224552,,39750.0,0.0,0.0,317.2833961231937,,,39990,170576.249,WELD,,0.219,,,,,,,44.98300000000745,32.72165778,-104.26224552,,39990.0,0.0,0.0,317.2833961231937,,,3964,200
3965,39760,169977.539,WELD,,0.219,,,,,,,45.021999999997206,32.72178064,-104.26226412,,39760.0,0.0,0.0,317.2966708751165,,,40000,170621.212,WELD,,0.219,,,,,,,44.962999999988824,32.72178064,-104.26226412,,40000.0,0.0,0.0,317.2966708751165,,,3965,200
3966,39770,170022.517,WELD,,0.219,,,,,,,44.978000000002794,32.72190344,-104.26228207,,39770.0,0.0,0.0,317.3099160496355,,,40010,170666.155,WELD,,0.219,,,,,,,44.9429999999993,32.72190344,-104.26228207,,40010.0,0.0,0.0,317.3099160496355,,,3966,200
3967,39780,170067.539,WELD,,0.219,,,,,,,45.021999999997206,32.72202626,-104.26230092,,39780.0,0.0,0.0,317.32319580438906,,,40020,170711.157,WELD,,0.219,,,,,,,45.00200000000768,32.72202626,-104.26230092,,40020.0,0.0,0.0,317.32319580438906,,,3967,200
3968,39790,170112.222,WELD,,0.219,,,,,,,44.68300000001909,32.72214828,-104.26231852,,39790.0,0.0,0.0,317.3363484129049,,,40030,170755.815,WELD,,0.219,,,,,,,44.65799999999581,32.72214828,-104.26231852,,40030.0,0.0,0.0,317.3363484129049,,,3968,200
3969,39800,170157.266,WELD,,0.219,,,,,,,45.04399999999441,32.72227132,-104.26233556,,39800.0,0.0,0.0,317.34958548742287,,,40040,170800.773,WELD,,0.219,,,,,,,44.95799999998417,32.72227132,-104.26233556,,40040.0,0.0,0.0,317.34958548742287,,,3969,200
3970,39810,170202.353,WELD,,0.219,,,,,,,45.086999999999534,32.72239421,-104.26235536,,39810.0,0.0,0.0,317.36290683494155,,,40050,170845.745,WELD,,0.219,,,,,,,44.97200000000885,32.72239421,-104.26235536,,40050.0,0.0,0.0,317.36290683494155,,,3970,200
3971,39820,170247.43,WELD,,0.219,,,,,,,45.07699999999022,32.72251715,-104.26237425,,39820.0,0.0,0.0,317.3762005063612,,,40060,170890.821,WELD,,0.219,,,,,,,45.07600000000093,32.72251715,-104.26237425,,40060.0,0.0,0.0,317.3762005063612,,,3971,200
3972,39830,170292.452,WELD,,0.219,,,,,,,45.021999999997206,32.72263994,-104.26239332,,39830.0,0.0,0.0,317.38948532640586,,,40070,170935.896,WELD,,0.219,,,,,,,45.07500000001164,32.72263994,-104.26239332,,40070.0,0.0,0.0,317.38948532640586,,,3972,200
3973,39840,170337.419,WELD,,0.219,,,,,,,44.96700000000419,32.72276261,-104.26241208,,39840.0,0.0,0.0,317.4027466878329,,,40080,170980.863,WELD,,0.219,,,,,,,44.96700000000419,32.72276261,-104.26241208,,40080.0,0.0,0.0,317.4027466878329,,,3973,200
3974,39850,170382.419,WELD,,0.219,,,,,,,45.0,32.72288539,-104.26243074,,39850.0,0.0,0.0,317.41601576518616,,,40090,171025.904,WELD,,0.219,,,,,,,45.04099999999744,32.72288539,-104.26243074,,40090.0,0.0,0.0,317.41601576518616,,,3974,200
3975,39860,170427.419,WELD,,0.219,,,,,,,45.0,32.72300817,-104.26244939,,39860.0,0.0,0.0,317.4292845221731,,,40100,171070.911,WELD,,0.219,,,,,,,45.006999999983236,32.72300817,-104.26244939,,40100.0,0.0,0.0,317.4292845221731,,,3975,200
3976,39870,170472.43,WELD,,0.219,,,,,,,45.0109999999986,32.72313103,-104.26246765,,39870.0,0.0,0.0,317.4425474528838,,,40110,171115.957,WELD,,0.219,,,,,,,45.046000000002095,32.72313103,-104.26246765,,40110.0,0.0,0.0,317.4425474528838,,,3976,200
3977,39880,170517.441,WELD,,0.219,,,,,,,45.0109999999986,32.72325388,-104.26248587,,39880.0,0.0,0.0,317.45580795568094,,,40120,171160.974,WELD,,0.219,,,,,,,45.01699999999255,32.72325388,-104.26248587,,40120.0,0.0,0.0,317.45580795568094,,,3977,200
3978,39890,170562.375,WELD,,0.219,,,,,,,44.93400000000838,32.72337648,-104.2625043,,39890.0,0.0,0.0,317.46905043042136,,,40130,171205.877,WELD,,0.219,,,,,,,44.903000000020256,32.72337648,-104.2625043,,40130.0,0.0,0.0,317.46905043042136,,,3978,200
3979,39900,170607.375,WELD,,0.219,,,,,,,45.0,32.72349925,-104.26252298,,39900.0,0.0,0.0,317.48231940716215,,,40140,171250.899,WELD,,0.219,,,,,,,45.021999999997206,32.72349925,-104.26252298,,40140.0,0.0,0.0,317.48231940716215,,,3979,200
3980,39910,170652.365,WELD,,0.219,,,,,,,44.98999999999069,32.72362196,-104.26254185,,39910.0,0.0,0.0,317.49558912464033,,,40150,171295.876,WELD,,0.219,,,,,,,44.9769999999844,32.72362196,-104.26254185,,40150.0,0.0,0.0,317.49558912464033,,,3980,200
3981,39920,170697.43,WELD,,0.219,,,,,,,45.06500000000233,32.72374484,-104.26256126,,39920.0,0.0,0.0,317.5088958066628,,,40160,171340.917,WELD,,0.219,,,,,,,45.04099999999744,32.72374484,-104.26256126,,40160.0,0.0,0.0,317.5088958066628,,,3981,200
3982,39930,170742.441,WELD,,0.219,,,,,,,45.0109999999986,32.72386756,-104.26258081,,39930.0,0.0,0.0,317.52219116442996,,,40170,171385.919,WELD,,0.219,,,,,,,45.00200000000768,32.72386756,-104.26258081,,40170.0,0.0,0.0,317.52219116442996,,,3982,200
3983,39940,170787.474,WELD,,0.219,,,,,,,45.03299999999581,32.7239904,-104.26259974,,39940.0,0.0,0.0,317.5354765023943,,,40180,171430.965,WELD,,0.219,,,,,,,45.046000000002095,32.7239904,-104.26259974,,40180.0,0.0,0.0,317.5354765023943,,,3983,200
3984,39950,170832.496,WELD,,0.219,,,,,,,45.02200000002631,32.72411323,-104.2626185,,39950.0,0.0,0.0,317.5487547210348,,,40190,171476.016,WELD,,0.219,,,,,,,45.05100000000675,32.72411323,-104.2626185,,40190.0,0.0,0.0,317.5487547210348,,,3984,200
3985,39960,170877.517,WELD,,0.219,,,,,,,45.02099999997881,32.72423607,-104.26263714,,39960.0,0.0,0.0,317.56202967658993,,,40200,171521.057,WELD,,0.219,,,,,,,45.04099999999744,32.72423607,-104.26263714,,40200.0,0.0,0.0,317.56202967658993,,,3985,200
3986,39970,170922.517,WELD,,0.219,,,,,,,45.0,32.72435889,-104.26265555,,39970.0,0.0,0.0,317.57529432321667,,,40210,171566.073,WELD,,0.219,,,,,,,45.01600000000326,32.72435889,-104.26265555,,40210.0,0.0,0.0,317.57529432321667,,,3986,200
3987,39980,170967.496,WELD,,0.219,,,,,,,44.97900000002119,32.72448168,-104.26267351,,39980.0,0.0,0.0,317.5885396990314,,,40220,171611.09,WELD,,0.219,,,,,,,45.01699999999255,32.72448168,-104.26267351,,40220.0,0.0,0.0,317.5885396990314,,,3987,200
3988,39990,171012.605,WELD,,0.219,,,,,,,45.10899999999674,32.72460476,-104.26269205,,39990.0,0.0,0.0,317.60183579229175,,,40230,171656.166,WELD,,0.219,,,,,,,45.07600000000093,32.72460476,-104.26269205,,40230.0,0.0,0.0,317.60183579229175,,,3988,200
3989,40000,171057.627,WELD,,0.219,,,,,,,45.021999999997206,32.72472757,-104.26271078,,40000.0,0.0,0.0,317.61511107993897,,,40240,171701.173,WELD,,0.219,,,,,,,45.00700000001234,32.72472757,-104.26271078,,40240.0,0.0,0.0,317.61511107993897,,,3989,200
3990,40010,171102.627,WELD,,0.219,,,,,,,45.0,32.72485035,-104.26272951,,40010.0,0.0,0.0,317.62838333005243,,,40250,171746.161,WELD,,0.219,,,,,,,44.987999999983,32.72485035,-104.26272951,,40250.0,0.0,0.0,317.62838333005243,,,3990,200
3991,40020,171147.616,WELD,,0.219,,,,,,,44.9890000000014,32.72497307,-104.26274833,,40020.0,0.0,0.0,317.6416527111469,,,40260,171791.109,WELD,,0.219,,,,,,,44.94800000000396,32.72497307,-104.26274833,,40260.0,0.0,0.0,317.6416527111469,,,3991,200
3992,40030,171192.616,WELD,,0.219,,,,,,,45.0,32.72509578,-104.26276755,,40030.0,0.0,0.0,317.65493553449915,,,40270,171836.136,WELD,,0.219,,,,,,,45.02700000000186,32.72509578,-104.26276755,,40270.0,0.0,0.0,317.65493553449915,,,3992,200
3993,40040,171237.649,WELD,,0.219,,,,,,,45.03299999999581,32.72521856,-104.26278685,,40040.0,0.0,0.0,317.6682284643794,,,40280,171881.202,WELD,,0.219,,,,,,,45.06599999999162,32.72521856,-104.26278685,,40280.0,0.0,0.0,317.6682284643794,,,3993,200
3994,40050,171271.557,WELD,,0.219,,,,,,,33.90799999999581,32.72531107,-104.26280094,,40050.0,0.0,0.0,317.6782279047221,,,40290,171915.126,WELD,,0.219,,,,,,,33.92399999999907,32.72531107,-104.26280094,,40290.0,0.0,0.0,317.6782279047221,,,3994,200
3995,40060,171305.018,WELD,,0.219,,,,,,,33.461000000010245,32.7254024,-104.26281454,,40060.0,0.0,0.0,317.68808862985594,,,40300,171948.558,WELD,,0.219,,,,,,,33.4320000000007,32.7254024,-104.26281454,,40300.0,0.0,0.0,317.68808862985594,,,3995,200
3996,40070,171350.116,WELD,,0.219,,,,,,,45.09799999999814,32.72552548,-104.26283267,,40070.0,0.0,0.0,317.70137023972904,,,40310,171993.59,WELD,,0.219,,,,,,,45.03200000000652,32.72552548,-104.26283267,,40310.0,0.0,0.0,317.70137023972904,,,3996,200
3997,40080,171395.16,WELD,,0.219,,,,,,,45.04399999999441,32.7256484,-104.26285074,,40080.0,0.0,0.0,317.7146333117178,,,40320,172038.69,WELD,,0.219,,,,,,,45.10000000000582,32.7256484,-104.26285074,,40320.0,0.0,0.0,317.7146333117178,,,3997,200
189,14000013,171405.804,DENT,,,0.07,0.0,0.0,59.0,,,,32.72567832,-104.26285504,,40090.0,10.4399458102644,34.44800000000396,317.7178581372563,7.725571123650813,12.857509510531685,,,,,,,,,,,,,,,,,,,,,,3998,0
413,,,,,,,,,,,,,,,,,,,,,,14000015,172049.47,DENT,,,0.07,7.04,2.84,61.0,,,,32.72567868,-104.26285509,TDW Correlated Deformation,40330.0,10.399643981998059,34.255999999993946,317.7178968759678,7.2721443036950575,13.119295607090937,3998,0
3998,40090,171440.252,WELD,,0.28,,,,,,,45.09200000000419,32.72577151,-104.26286863,,40090.0,0.0,0.0,317.7279094275772,,,40330,172083.726,WELD,,0.28,,,,,,,45.03599999999278,32.72577151,-104.26286863,,40330.0,0.0,0.0,317.7279094275772,,,3998,200
171,10000095,171442.834,LOCATION,,,,,,,,,,32.7257786,-104.2628698,AGM @ P³ SITE # 32.49 - Fenceline,40100.0,12.06394341249973,39.453999999997905,317.7286790489109,,,10000127,172086.312,LOCATION,,,,,,,,,,32.7257786,-104.2628698,,40340.0,12.06394341249973,39.50999999998021,317.7286790489109,,,3999,0
3999,40100,171482.288,WELD,,0.28,,,,,,,42.03599999999278,32.72588623,-104.26288604,,40100.0,0.0,0.0,317.7403074672194,,,40340,172125.822,WELD,,0.28,,,,,,,42.095999999990454,32.72588623,-104.26288604,,40340.0,0.0,0.0,317.7403074672194,,,3999,200
4000,40110,171524.319,WELD,,0.219,,,,,,,42.030999999988126,32.72600087,-104.26290397,,40110.0,0.0,0.0,317.75271608687507,,,40350,172167.933,WELD,,0.219,,,,,,,42.111000000004424,32.72600087,-104.26290397,,40350.0,0.0,0.0,317.75271608687507,,,4000,200
4001,40120,171528.271,WELD,,0.219,,,,,,,3.952000000019325,32.72601164,-104.26290575,,40120.0,0.0,0.0,317.7538852776856,,,40360,172171.889,WELD,,0.219,,,,,,,3.956000000005588,32.72601164,-104.26290575,,40360.0,0.0,0.0,317.7538852776856,,,4001,200
4002,40130,171573.315,WELD,,0.219,,,,,,,45.04399999999441,32.72613444,-104.26292599,,40130.0,0.0,0.0,317.76721445509315,,,40370,172216.915,WELD,,0.219,,,,,,,45.02600000001257,32.72613444,-104.26292599,,40370.0,0.0,0.0,317.76721445509315,,,4002,200
4003,40140,171618.391,WELD,,0.219,,,,,,,45.07600000000093,32.72625753,-104.26294433,,40140.0,0.0,0.0,317.7805049084523,,,40380,172261.971,WELD,,0.219,,,,,,,45.055999999982305,32.72625753,-104.26294433,,40380.0,0.0,0.0,317.7805049084523,,,4003,200
4004,40150,171663.467,WELD,,0.219,,,,,,,45.07600000000093,32.72638061,-104.26296266,,40150.0,0.0,0.0,317.7937940165383,,,40390,172307.061,WELD,,0.219,,,,,,,45.08999999999651,32.72638061,-104.26296266,,40390.0,0.0,0.0,317.7937940165383,,,4004,200
4005,40160,171708.522,WELD,,0.219,,,,,,,45.054999999993015,32.72650354,-104.26298184,,40160.0,0.0,0.0,317.80709842559355,,,40400,172352.107,WELD,,0.219,,,,,,,45.046000000002095,32.72650354,-104.26298184,,40400.0,0.0,0.0,317.80709842559355,,,4005,200
4006,40170,171753.577,WELD,,0.219,,,,,,,45.054999999993015,32.72662651,-104.26300072,,40170.0,0.0,0.0,317.82039616087866,,,40410,172397.227,WELD,,0.219,,,,,,,45.12000000002445,32.72662651,-104.26300072,,40410.0,0.0,0.0,317.82039616087866,,,4006,200
4007,40180,171798.599,WELD,,0.219,,,,,,,45.021999999997206,32.72674945,-104.2630193,,40180.0,0.0,0.0,317.83368004118205,,,40420,172442.317,WELD,,0.219,,,,,,,45.08999999999651,32.72674945,-104.2630193,,40420.0,0.0,0.0,317.83368004118205,,,4007,200
4008,40190,171843.577,WELD,,0.219,,,,,,,44.978000000002794,32.72687223,-104.26303804,,40190.0,0.0,0.0,317.84695331455634,,,40430,172487.382,WELD,,0.219,,,,,,,45.06500000000233,32.72687223,-104.26303804,,40430.0,0.0,0.0,317.84695331455634,,,4008,200
4009,40200,171888.577,WELD,,0.219,,,,,,,45.0,32.72699508,-104.2630569,,40200.0,0.0,0.0,317.8602381369186,,,40440,172532.419,WELD,,0.219,,,,,,,45.03699999998207,32.72699508,-104.2630569,,40440.0,0.0,0.0,317.8602381369186,,,4009,200
4010,40210,171933.588,WELD,,0.219,,,,,,,45.0109999999986,32.72711796,-104.26307549,,40210.0,0.0,0.0,317.8735163429393,,,40450,172577.484,WELD,,0.219,,,,,,,45.06500000000233,32.72711796,-104.26307549,,40450.0,0.0,0.0,317.8735163429393,,,4010,200
4011,40220,171978.642,WELD,,0.219,,,,,,,45.054000000003725,32.72724107,-104.26309338,,40220.0,0.0,0.0,317.88679295181976,,,40460,172622.594,WELD,,0.219,,,,,,,45.110000000015134,32.72724107,-104.26309338,,40460.0,0.0,0.0,317.88679295181976,,,4011,200
4012,40230,172023.73,WELD,,0.219,,,,,,,45.08800000001793,32.72736423,-104.26311158,,40230.0,0.0,0.0,317.9000859091627,,,40470,172667.597,WELD,,0.219,,,,,,,45.00299999999697,32.72736423,-104.26311158,,40470.0,0.0,0.0,317.9000859091627,,,4012,200
4013,40240,172048.981,WELD,,0.219,,,,,,,25.25099999998929,32.7274332,-104.2631218,,40240.0,0.0,0.0,317.9075310339339,,,40480,172692.837,WELD,,0.219,,,,,,,25.239999999990687,32.7274332,-104.2631218,,40480.0,0.0,0.0,317.9075310339339,,,4013,200
172,20000249,172086.524,METAL LOSS,,0.219,0.348,0.845,0.519,192.0,,,,32.7275358,-104.26313727,Ext Metal Loss,40250.0,2.2851450450589157,7.5,317.9186160645966,-14.672214011007084,-3.1186753622663925,20000194,172730.306,METAL LOSS,,0.219,0.174,0.845,0.872,203.0,,,,32.72753579,-104.26313727,,40490.0,2.2862482980303787,7.49399999997695,317.9186150385389,-13.807572801786606,-5.860966927339104,4014,0
4014,40250,172094.024,WELD,,0.219,,,,,,,45.04300000000512,32.72755619,-104.26314032,,40250.0,0.0,0.0,317.9208181491803,,,40490,172737.8,WELD,,0.219,,,,,,,44.962999999988824,32.72755619,-104.26314032,,40490.0,0.0,0.0,317.9208181491803,,,4014,200
4015,40260,172139.024,WELD,,0.219,,,,,,,45.0,32.7276791,-104.26315854,,40260.0,0.0,0.0,317.9340862820807,,,40500,172782.861,WELD,,0.219,,,,,,,45.061000000016065,32.7276791,-104.26315854,,40500.0,0.0,0.0,317.9340862820807,,,4015,200
190,20000250,172139.308,METAL LOSS,,0.219,0.156,0.72,0.548,90.0,,,,32.72767997,-104.26315868,Ext Metal Loss,40270.0,13.681585285557311,44.73800000001211,317.9341805964231,9.18485099360515e-16,15.0,,,,,,,,,,,,,,,,,,,,,,4016,0
4016,40270,172184.046,WELD,,0.219,,,,,,,45.021999999997206,32.72780202,-104.26317721,,40270.0,0.0,0.0,317.9473717039052,,,40510,172827.82,WELD,,0.219,,,,,,,44.95900000000256,32.72780202,-104.26317721,,40510.0,0.0,0.0,317.9473717039052,,,4016,200
4017,40280,172229.014,WELD,,0.219,,,,,,,44.96799999999348,32.72792474,-104.26319634,,40280.0,0.0,0.0,317.9606532262159,,,40520,172872.842,WELD,,0.219,,,,,,,45.021999999997206,32.72792474,-104.26319634,,40520.0,0.0,0.0,317.9606532262159,,,4017,200
4018,40290,172274.024,WELD,,0.219,,,,,,,45.01000000000931,32.72804763,-104.26321502,,40290.0,0.0,0.0,317.9739360105392,,,40530,172917.849,WELD,,0.219,,,,,,,45.006999999983236,32.72804763,-104.26321502,,40530.0,0.0,0.0,317.9739360105392,,,4018,200
4019,40300,172319.035,WELD,,0.219,,,,,,,45.0109999999986,32.7281705,-104.26323401,,40300.0,0.0,0.0,317.98722795693226,,,40540,172962.881,WELD,,0.219,,,,,,,45.03200000000652,32.7281705,-104.26323401,,40540.0,0.0,0.0,317.98722795693226,,,4019,200
4020,40310,172364.014,WELD,,0.219,,,,,,,44.978999999992084,32.72829323,-104.26325349,,40310.0,0.0,0.0,318.0005232392398,,,40550,173007.907,WELD,,0.219,,,,,,,45.02600000001257,32.72829323,-104.26325349,,40550.0,0.0,0.0,318.0005232392398,,,4020,200
4021,40320,172409.101,WELD,,0.219,,,,,,,45.086999999999534,32.72841634,-104.26327212,,40320.0,0.0,0.0,318.013826915306,,,40560,173052.948,WELD,,0.219,,,,,,,45.04099999999744,32.72841634,-104.26327212,,40560.0,0.0,0.0,318.013826915306,,,4021,200
4022,40330,172454.21,WELD,,0.219,,,,,,,45.10899999999674,32.72853947,-104.26329107,,40330.0,0.0,0.0,318.0271442175723,,,40570,173097.994,WELD,,0.219,,,,,,,45.046000000002095,32.72853947,-104.26329107,,40570.0,0.0,0.0,318.0271442175723,,,4022,200
4023,40340,172499.221,WELD,,0.219,,,,,,,45.0109999999986,32.72866232,-104.26331026,,40340.0,0.0,0.0,318.0404414787731,,,40580,173143.04,WELD,,0.219,,,,,,,45.046000000002095,32.72866232,-104.26331026,,40580.0,0.0,0.0,318.0404414787731,,,4023,200
4024,40350,172544.265,WELD,,0.219,,,,,,,45.044000000023516,32.72878528,-104.2633292,,40350.0,0.0,0.0,318.05374105649145,,,40590,173188.056,WELD,,0.219,,,,,,,45.01600000000326,32.72878528,-104.2633292,,40590.0,0.0,0.0,318.05374105649145,,,4024,200
4025,40360,172589.287,WELD,,0.219,,,,,,,45.021999999997206,32.72890823,-104.26334735,,40360.0,0.0,0.0,318.06701117744757,,,40600,173233.068,WELD,,0.219,,,,,,,45.01199999998789,32.72890823,-104.26334735,,40600.0,0.0,0.0,318.06701117744757,,,4025,200
4026,40370,172634.319,WELD,,0.219,,,,,,,45.031999999977415,32.72903136,-104.26336411,,40370.0,0.0,0.0,318.08024971776035,,,40610,173278.08,WELD,,0.219,,,,,,,45.01199999998789,32.72903136,-104.26336411,,40610.0,0.0,0.0,318.08024971776035,,,4026,200
4027,40380,172676.536,WELD,,0.219,,,,,,,42.21700000000419,32.72914655,-104.26338231,,40380.0,0.0,0.0,318.0927254549445,,,40620,173320.274,WELD,,0.219,,,,,,,42.194000000017695,32.72914655,-104.26338231,,40620.0,0.0,0.0,318.0927254549445,,,4027,200
4028,40390,172680.215,WELD,,0.219,,,,,,,3.6790000000037253,32.72915658,-104.26338397,,40390.0,0.0,0.0,318.09381447521537,,,40630,173323.96,WELD,,0.219,,,,,,,3.6859999999869615,32.72915658,-104.26338397,,40630.0,0.0,0.0,318.09381447521537,,,4028,200
191,20000251,172692.649,METAL LOSS,,0.219,0.101,0.652,0.759,325.0,,,,32.72919053,-104.2633896,Ext Metal Loss,40400.0,1.4872498313155837,4.888000000006286,318.0975010444054,12.287280664334874,-8.603646545265695,,,,,,,,,,,,,,,,,,,,,,4029,0
414,,,,,,,,,,,,,,,,,,,,,,20000195,173340.118,METAL LOSS,,0.219,0.107,1.182,1.114,275.0,,,,32.72920076,-104.26339128,,40640.0,0.3389223047682901,1.1549999999988358,318.0986113089401,1.3073361412148683,-14.942920471376183,4029,0
192,20000252,172696.241,METAL LOSS,,0.219,0.106,1.282,1.313,109.0,,,,32.7292004,-104.26339122,Ext Metal Loss,40400.0,0.3793437733467055,1.2960000000020955,318.0985722063404,-4.883522316857349,14.182778633989752,,,,,,,,,,,,,,,,,,,,,,4029,1
415,,,,,,,,,,,,,,,,,,,,,,20000196,173340.162,METAL LOSS,,0.219,0.107,2.22,3.05,83.0,,,,32.729201,-104.26339132,,40640.0,0.31197469230058755,1.11099999997532,318.09863737734133,1.8280401510772122,14.88819227461983,4029,1
193,20000253,172696.328,METAL LOSS,,0.219,0.108,1.46,1.709,271.0,,,,32.72920066,-104.26339126,Ext Metal Loss,40400.0,0.35019282482208763,1.2090000000025611,318.09860032698657,0.26178609655924695,-14.997715427345868,,,,,,,,,,,,,,,,,,,,,,4029,2
194,20000255,172696.405,METAL LOSS,,0.219,0.165,1.263,1.295,163.0,,,,32.72920084,-104.26339129,Ext Metal Loss,40400.0,0.32998204531740133,1.13200000001234,318.0986198782868,-14.344571339445533,4.385575570841049,,,,,,,,,,,,,,,,,,,,,,4029,3
173,20000254,172696.405,METAL LOSS,,0.219,0.143,1.799,2.09,37.0,,,,32.7292009,-104.2633913,Ext Metal Loss,40400.0,0.32324512025453933,1.13200000001234,318.0986263953874,11.979532650709393,9.027225347280725,20000197,173340.186,METAL LOSS,,0.219,0.111,1.045,1.29,169.0,,,,32.72920093,-104.26339131,,40640.0,0.3198133961170629,1.0869999999995343,318.09862983411824,-14.72440775171496,2.8621349306481747,4029,4
