,A,id_A,wc_A,feature_A,us_weld_dist_wc_ft_A,wt_A,depth_in_A,length_in_A,width_in_A,orientation_deg_A,pressure_1_A,pressure_2_A,joint_length_A,lat_A,lng_A,comments_A,us_weld_id_A,feature_category_A,us_weld_dist_coord_m_A,pipe_section_A,section_sequence_A,orientation_x_A,orientation_y_A,h_dist_A,wc_norm_A,B,id_B,wc_B,feature_B,us_weld_dist_wc_ft_B,wt_B,depth_in_B,length_in_B,width_in_B,orientation_deg_B,pressure_1_B,pressure_2_B,joint_length_B,lat_B,lng_B,comments_B,us_weld_id_B,feature_category_B,us_weld_dist_coord_m_B,pipe_section_B,section_sequence_B,orientation_x_B,orientation_y_B,h_dist_B,wc_norm_B,match_score
162,4202,38620,165079.186,WELD,6.255000000004657,0.219,,,,,,,24.15999999997439,32.70848461,-104.26023798,,38630.0,,1.9157816145823912,3852,0,,,315.85982270296995,165079.186,4205,38860,165726.268,WELD,6.262999999977183,0.219,,,,,,,24.151000000012573,32.70848461,-104.26023798,,38870.0,,1.9157816145823912,3876,0,,,315.85982270296995,165156.88038732487,0.6666479522183159
163,4238,38970,166553.302,WELD,29.82500000001164,0.219,,,,,,,23.362999999983003,32.71242614,-104.26132593,,38980.0,,9.121070459787138,3887,0,,,316.30335029927056,166553.302,4242,39210,167200.287,WELD,29.81899999998859,0.219,,,,,,,23.316000000020722,32.71242614,-104.26132593,,39220.0,,9.121070459787138,3911,0,,,316.30335029927056,166625.83594563536,0.6661566698370857
164,4240,38980,166583.127,WELD,45.087999999988824,0.219,,,,,,,29.82500000001164,32.71250732,-104.26133991,,38990.0,,13.789306935012435,3888,0,,,316.3121804113544,166583.127,4244,39220,167230.106,WELD,45.01199999998789,0.219,,,,,,,29.81899999998859,32.71250732,-104.26133991,,39230.0,,13.789306935012435,3912,0,,,316.3121804113544,166655.55251359905,0.6666583490042131
165,4267,39250,167781.916,WELD,6.572000000014668,0.219,,,,,,,39.595999999990454,32.7157901,-104.26135187,,39260.0,,2.010183947828028,3915,0,,,316.6492610906069,167781.916,4272,39490,168427.739,WELD,6.5719999999855645,0.219,,,,,,,39.54899999999907,32.7157901,-104.26135187,,39500.0,,2.010183947828028,3939,0,,,316.6492610906069,167849.07149277508,0.6661566698364545
166,4269,39270,167819.732,WELD,45.077000000019325,0.219,,,,,,,31.24399999997695,32.71589321,-104.26136783,,39280.0,,13.788187983104825,3917,0,,,316.66041291287655,167819.732,4274,39510,168465.53,WELD,45.046000000002095,0.219,,,,,,,31.219000000011874,32.71589321,-104.26136783,,39520.0,,13.788187983104825,3941,0,,,316.66041291287655,167886.73267591052,0.6665222922794299
167,4354,40050,171271.557,WELD,33.461000000010245,0.219,,,,,,,33.90799999999581,32.72531107,-104.26280094,,40060.0,,10.234810226830477,3995,0,,,317.6782279047221,171271.557,4357,40290,171915.126,WELD,33.4320000000007,0.219,,,,,,,33.92399999999907,32.72531107,-104.26280094,,40300.0,,10.234810226830477,4019,0,,,317.6782279047221,171324.47887736763,0.6666075233547525
168,4355,40060,171305.018,WELD,45.09799999999814,0.219,,,,,,,33.461000000010245,32.7254024,-104.26281454,,40070.0,,13.790554709053769,3996,0,,,317.68808862985594,171305.018,4358,40300,171948.558,WELD,45.03200000000652,0.219,,,,,,,33.4320000000007,32.7254024,-104.26281454,,40310.0,,13.790554709053769,4020,0,,,317.68808862985594,171357.79603421935,0.6664724110317998
169,25,220,49.614,WELD,14.026000000000003,0.28,,,,,,,22.967,32.31639752,-104.0497396,,230.0,,3.5072435213501034,12,0,,,268.02517753884484,49.614,26,220,50.126,WELD,13.93500000000001,0.28,,,,,,,23.147999999999996,32.31639752,-104.0497396,,230.0,,3.5072435213501034,12,0,,,268.02517753884484,49.85688875692965,0.9791601060066998
170,27,230,63.64,WELD,35.378,0.219,,,,,,,14.026000000000003,32.31641979,-104.04971317,,240.0,,10.799251667570024,13,0,,,268.02652271517934,63.64,28,230,64.061,WELD,35.56299999999999,0.219,,,,,,,13.93500000000001,32.31641979,-104.04971317,,240.0,,10.799251667570024,13,0,,,268.02652271517934,63.74402026951968,0.9956015141818207
171,31,240,99.018,WELD,44.90100000000001,0.219,,,,,,,35.378,32.31642108,-104.04959826,,250.0,,13.710483133898252,14,0,,,268.02254739481384,99.018,31,240,99.624,WELD,45.22300000000001,0.219,,,,,,,35.56299999999999,32.31642108,-104.04959826,,250.0,,13.710483133898252,14,0,,,268.02254739481384,99.1848568667381,0.9858143905760461
172,38,300,277.02,WELD,44.934000000000026,0.219,,,,,,,31.12899999999999,32.31654847,-104.04911387,,310.0,,13.778533214507767,20,0,,,268.01833597951486,277.02,38,300,278.772,WELD,45.23700000000002,0.219,,,,,,,31.281999999999982,32.31654847,-104.04911387,,310.0,,13.778533214507767,20,0,,,268.01833597951486,277.71746082924096,0.8992278560685171
173,82,610,1646.18,WELD,44.944999999999936,0.219,,,,,,,25.590000000000146,32.32023743,-104.04816643,,620.0,,13.78350044839788,51,0,,,268.3639722556397,1646.18,82,610,1656.912,WELD,45.25700000000006,0.219,,,,,,,25.75999999999999,32.32023743,-104.04816643,,620.0,,13.78350044839788,51,0,,,268.3639722556397,1651.1233756308777,0.6600557990134355
174,119,920,3025.612,WELD,44.98999999999978,0.219,,,,,,,30.90599999999995,32.32395679,-104.04721881,,930.0,,13.798393701440133,82,0,,,268.7129452825957,3025.612,117,920,3045.509,WELD,45.25199999999995,0.219,,,,,,,31.052000000000135,32.32395679,-104.04721881,,930.0,,13.798393701440133,82,0,,,268.7129452825957,3034.9503693149823,0.6617778304212849
175,121,940,3105.623,WELD,44.95699999999988,0.219,,,,,,,35.021000000000186,32.32417228,-104.04716247,,950.0,,13.784986862406194,84,0,,,268.73311936833795,3105.623,119,940,3125.966,WELD,45.22900000000027,0.219,,,,,,,35.20499999999993,32.32417228,-104.04716247,,950.0,,13.784986862406194,84,0,,,268.73311936833795,3115.1309893442935,0.6589353407418838
176,202,1730,6646.291,WELD,44.96699999999964,0.219,,,,,,,36.0590000000002,32.33373103,-104.04484197,,1740.0,,13.792757834397802,163,0,,,269.6350632847852,6646.291,199,1730,6691.861,WELD,45.24300000000039,0.219,,,,,,,36.314000000000306,32.33373103,-104.04484197,,1740.0,,13.792757834397802,163,0,,,269.6350632847852,6668.77668902762,0.6519762508223966
177,221,1910,7436.444,WELD,44.96699999999964,0.219,,,,,,,38.548000000000684,32.33590672,-104.04471494,,1920.0,,13.78177255301073,181,0,,,269.8547198849686,7436.444,218,1910,7487.406,WELD,45.2480000000005,0.219,,,,,,,38.78200000000015,32.33590672,-104.04471494,,1920.0,,13.78177255301073,181,0,,,269.8547198849686,7461.588891337157,0.654252419486053
178,253,2140,8351.95,WELD,28.631999999999607,0.219,,,,,,,10.479000000001179,32.33830962,-104.04386657,,2150.0,,8.771043197719115,204,0,,,270.0723751504263,8351.95,246,2140,8409.364,WELD,28.90099999999984,0.219,,,,,,,10.543999999999869,32.33830962,-104.04386657,,2150.0,,8.771043197719115,204,0,,,270.0723751504263,8380.379849003783,0.6656919123908491
179,290,2500,9926.98,WELD,44.923000000000684,0.219,,,,,,,30.240999999999985,32.3419737,-104.04661618,,2510.0,,13.759992996183806,240,0,,,270.5469994337116,9926.98,283,2500,9994.655,WELD,45.25299999999879,0.219,,,,,,,30.44300000000112,32.3419737,-104.04661618,,2510.0,,13.759992996183806,240,0,,,270.5469994337116,9960.225173921273,0.6573710157413889
180,301,2610,10408.552,WELD,44.934000000001106,0.219,,,,,,,32.30400000000009,32.34309485,-104.04745522,,2620.0,,13.76377588919677,251,0,,,270.69215093952056,10408.552,294,2610,10479.729,WELD,45.27300000000105,0.219,,,,,,,32.54399999999987,32.34309485,-104.04745522,,2620.0,,13.76377588919677,251,0,,,270.69215093952056,10443.632883382203,0.6536204114424196
181,307,2670,10668.781,WELD,44.92399999999907,0.219,,,,,,,35.5570000000007,32.34370017,-104.04790887,,2680.0,,13.733166925910613,257,0,,,270.7705434058262,10668.781,300,2670,10741.941,WELD,45.25199999999859,0.219,,,,,,,35.81800000000112,32.34370017,-104.04790887,,2680.0,,13.733166925910613,257,0,,,270.7705434058262,10704.944151999302,0.651293181514477
182,347,3030,12229.753,WELD,44.956999999998516,0.219,,,,,,,28.537000000000262,32.34733309,-104.05061772,,3040.0,,13.76048563528864,293,0,,,271.2405545446075,12229.753,341,3030,12314.289,WELD,45.24699999999939,0.219,,,,,,,28.744000000000597,32.34733309,-104.05061772,,3040.0,,13.76048563528864,293,0,,,271.2405545446075,12271.890937758748,0.6569120222535513
183,358,3130,12670.55,WELD,44.96800000000076,0.219,,,,,,,36.21099999999933,32.34835962,-104.05138242,,3140.0,,13.773858509498814,303,0,,,271.3733413255258,12670.55,352,3130,12758.023,WELD,45.26300000000083,0.219,,,,,,,36.48099999999977,32.34835962,-104.05138242,,3140.0,,13.773858509498814,303,0,,,271.3733413255258,12714.100655348097,0.65024166606034
184,405,3590,14712.855,WELD,44.923000000000684,0.219,,,,,,,22.237999999999374,32.35311265,-104.0549382,,3600.0,,13.756190077262795,349,0,,,271.98872778322345,14712.855,398,3590,14814.603,WELD,45.272000000000844,0.219,,,,,,,22.432999999999083,32.35311265,-104.0549382,,3600.0,,13.756190077262795,349,0,,,271.98872778322345,14763.616042944968,0.6579957968272468
185,425,3770,15507.069,WELD,8.69000000000051,0.219,,,,,,,37.01999999999862,32.3549588,-104.05632217,,3780.0,,2.655741946851772,367,0,,,272.22786553951164,15507.069,420,3770,15614.292,WELD,8.747000000001208,0.219,,,,,,,37.27599999999984,32.3549588,-104.05632217,,3780.0,,2.655741946851772,367,0,,,272.22786553951164,15560.558010090404,0.6518634080570332
186,432,3840,15774.984,WELD,44.95600000000013,0.219,,,,,,,34.59599999999955,32.35558177,-104.05678789,,3850.0,,13.768371922465844,374,0,,,272.30851658346484,15774.984,427,3840,15884.043,WELD,45.262000000000626,0.219,,,,,,,34.826999999999316,32.35558177,-104.05678789,,3850.0,,13.768371922465844,374,0,,,272.30851658346484,15829.382381289019,0.6545628791626791
187,449,4000,16480.934,WELD,44.93399999999747,0.219,,,,,,,31.791000000001077,32.35722215,-104.05801819,,4010.0,,13.754311157373525,390,0,,,272.5210282609293,16480.934,444,4000,16594.598,WELD,45.22699999999895,0.219,,,,,,,31.985000000000582,32.35722215,-104.05801819,,4010.0,,13.754311157373525,390,0,,,272.5210282609293,16537.49653499755,0.6580833487511314
188,573,5180,21699.211,WELD,44.934000000001106,0.219,,,,,,,32.44599999999991,32.36795448,-104.06899961,,5190.0,,13.741938637189572,508,0,,,274.0157476870544,21699.211,569,5180,21849.095,WELD,45.2029999999977,0.219,,,,,,,32.65600000000268,32.36795448,-104.06899961,,5190.0,,13.741938637189572,508,0,,,274.0157476870544,21773.943673247257,0.6566315600115552
189,605,5500,23122.836,WELD,44.94499999999971,0.219,,,,,,,30.458999999998923,32.37045365,-104.07256784,,5510.0,,13.746340196759013,540,0,,,274.3999798846269,23122.836,601,5500,23282.525,WELD,45.21399999999994,0.219,,,,,,,30.635000000002037,32.37045365,-104.07256784,,5510.0,,13.746340196759013,540,0,,,274.3999798846269,23202.449659906164,0.6595859774734977
190,624,5680,23917.061,WELD,44.966999999996915,0.219,,,,,,,33.59200000000055,32.37185182,-104.07455516,,5690.0,,13.75060127533724,558,0,,,274.61468891147956,23917.061,620,5680,24082.196,WELD,45.223000000001775,0.219,,,,,,,33.800999999999476,32.37185182,-104.07455516,,5690.0,,13.75060127533724,558,0,,,274.61468891147956,23999.373688883865,0.6567254687216996
191,658,5980,25249.037,WELD,44.901999999998225,0.219,,,,,,,28.952000000001135,32.37418913,-104.07789466,,5990.0,,13.729492216247014,588,0,,,274.97434228036843,25249.037,655,5980,25423.362,WELD,45.21299999999974,0.219,,,,,,,29.14300000000003,32.37418913,-104.07789466,,5990.0,,13.729492216247014,588,0,,,274.97434228036843,25335.932614051744,0.6583434428400011
192,667,6070,25633.459,WELD,44.96700000000055,0.219,,,,,,,25.097999999998137,32.37486397,-104.07885817,,6080.0,,13.754671440802325,597,0,,,275.07818387980467,25633.459,664,6070,25810.376,WELD,45.24199999999837,0.219,,,,,,,25.263999999999214,32.37486397,-104.07885817,,6080.0,,13.754671440802325,597,0,,,275.07818387980467,25721.61717201468,0.6603602974618396
193,671,6110,25800.315,WELD,44.95600000000195,0.219,,,,,,,31.997999999999593,32.37515678,-104.07927655,,6120.0,,13.750059027625804,601,0,,,275.1232551364689,25800.315,668,6110,25978.392,WELD,45.28099999999904,0.219,,,,,,,32.23500000000058,32.37515678,-104.07927655,,6120.0,,13.750059027625804,601,0,,,275.1232551364689,25889.05601580509,0.6539382597599563
194,676,6160,26007.411,WELD,44.95599999999831,0.219,,,,,,,27.293000000001484,32.37552149,-104.07979457,,6170.0,,13.749749176710806,606,0,,,275.17928596354,26007.411,673,6160,26186.952,WELD,45.26199999999881,0.219,,,,,,,27.468000000000757,32.37552149,-104.07979457,,6170.0,,13.749749176710806,606,0,,,275.17928596354,26096.899585827752,0.6596653626566602
195,688,6260,26433.055,WELD,44.93500000000131,0.219,,,,,,,21.14600000000064,32.37626944,-104.08086069,,6270.0,,13.743879583171243,616,0,,,275.29433917682803,26433.055,684,6260,26615.534,WELD,45.227999999999156,0.219,,,,,,,21.302999999999884,32.37626944,-104.08086069,,6270.0,,13.743879583171243,616,0,,,275.29433917682803,26524.00935245343,0.6610199142130694
196,703,6410,27100.206,WELD,44.957000000002154,0.219,,,,,,,37.69599999999991,32.37744259,-104.08253117,,6420.0,,13.747265343213307,631,0,,,275.4747648337385,27100.206,699,6410,27287.174,WELD,45.257000000001426,0.219,,,,,,,37.9529999999977,32.37744259,-104.08253117,,6420.0,,13.747265343213307,631,0,,,275.4747648337385,27193.342184108682,0.65175016383405
197,717,6550,27718.984,WELD,44.95599999999831,0.219,,,,,,,34.42199999999866,32.37853267,-104.0840787,,6560.0,,13.74430008884656,645,0,,,275.64227748554913,27718.984,713,6550,27910.15,WELD,45.233000000000175,0.219,,,,,,,34.650000000001455,32.37853267,-104.0840787,,6560.0,,13.74430008884656,645,0,,,275.64227748554913,27814.178182758653,0.6548696274596
198,730,6680,28286.518,WELD,42.01800000000003,0.28,,,,,,,28.27600000000166,32.37952992,-104.08550023,,6690.0,,12.850150150928444,658,0,,,275.7957577490817,28286.518,726,6680,28481.498,WELD,42.21800000000076,0.28,,,,,,,28.479999999999563,32.37952992,-104.08550023,,6690.0,,12.850150150928444,658,0,,,275.7957577490817,28383.56353011819,0.6571886871425655
199,733,6710,28404.846,WELD,44.92399999999907,0.219,,,,,,,31.375,32.37973685,-104.08579765,,6720.0,,13.737834797727913,661,0,,,275.8276960518403,28404.846,729,6710,28600.565,WELD,45.23700000000099,0.219,,,,,,,31.586999999999534,32.37973685,-104.08579765,,6720.0,,13.737834797727913,661,0,,,275.8276960518403,28502.221519914357,0.6564424806178774
200,741,6790,28759.082,WELD,44.90200000000186,0.219,,,,,,,39.693999999999505,32.38035943,-104.08668505,,6800.0,,13.733885148731813,669,0,,,275.9235267468267,28759.082,737,6790,28957.178,WELD,45.17499999999927,0.219,,,,,,,39.96099999999933,32.38035943,-104.08668505,,6800.0,,13.733885148731813,669,0,,,275.9235267468267,28857.609509157213,0.6505957426082096
201,898,8310,35544.751,WELD,44.95600000000559,0.219,,,,,,,23.132999999994354,32.39226529,-104.10369579,,8320.0,,13.74580133122009,821,0,,,277.7594139368041,35544.751,899,8310,35787.965,WELD,45.2670000000071,0.219,,,,,,,23.266999999999825,32.39226529,-104.10369579,,8320.0,,13.74580133122009,821,0,,,277.7594139368041,35664.93189189777,0.6625436607416003
202,953,8840,37905.308,WELD,44.957000000002154,0.219,,,,,,,38.14400000000023,32.39701806,-104.10883951,,8850.0,,13.761628868980788,874,0,,,278.4334219588503,37905.308,954,8840,38164.293,WELD,45.242000000005646,0.219,,,,,,,38.38499999999476,32.39701806,-104.10883951,,8850.0,,13.761628868980788,874,0,,,278.4334219588503,38033.096904674974,0.6535136443152908
203,984,9120,39063.42,WELD,44.94600000000355,0.219,,,,,,,34.13699999999517,32.39962953,-104.11100589,,9130.0,,13.758375535313244,902,0,,,278.7798750774252,39063.42,986,9120,39329.754,WELD,45.237999999997555,0.219,,,,,,,34.36899999999878,32.39962953,-104.11100589,,9130.0,,13.758375535313244,902,0,,,278.7798750774252,39194.55439873992,0.6544598044220041
204,1002,9290,39803.77,WELD,44.96700000000419,0.219,,,,,,,21.125,32.40129819,-104.11239189,,9300.0,,13.767724781805212,919,0,,,279.0013229076539,39803.77,1003,9290,40075.111,WELD,45.27200000000448,0.219,,,,,,,21.269000000000233,32.40129819,-104.11239189,,9300.0,,13.767724781805212,919,0,,,279.0013229076539,39937.351003176926,0.6619098999858942
205,1082,10070,43230.321,WELD,44.945999999996275,0.219,,,,,,,30.830000000001746,32.40902281,-104.11880338,,10080.0,,13.748235882386776,997,0,,,280.0263922970066,43230.321,1081,10050,43448.733,WELD,45.25699999999779,0.219,,,,,,,30.91399999999703,32.40885293,-104.11866019,,10060.0,,13.74785105674342,995,0,,,280.0037674456827,43299.384184932715,0.6650403647365406
206,1101,10240,43942.898,WELD,44.9230000000025,0.219,,,,,,,37.565999999998894,32.41063267,-104.1201308,,10250.0,,13.748449199019491,1014,0,,,280.2397249069196,43942.898,1101,10240,44242.729,WELD,45.296000000002095,0.219,,,,,,,37.83600000000297,32.41063267,-104.1201308,,10250.0,,13.748449199019491,1014,0,,,280.2397249069196,44090.65270825316,0.6502416660599084
207,1121,10440,44831.031,WELD,44.945999999996275,0.219,,,,,,,34.388000000006286,32.41264207,-104.12178023,,10450.0,,13.75612668669005,1034,0,,,280.5057420300602,44831.031,1121,10440,45136.864,WELD,45.25699999999779,0.219,,,,,,,34.62000000000262,32.41264207,-104.12178023,,10450.0,,13.75612668669005,1034,0,,,280.5057420300602,44981.71624144368,0.6544598044227556
208,1182,11020,47417.997,WELD,44.96799999999348,0.219,,,,,,,30.086999999999534,32.41849576,-104.12658224,,11030.0,,13.7589621730843,1092,0,,,281.2806406897967,47417.997,1182,11020,47740.198,WELD,45.262000000002445,0.219,,,,,,,30.286000000000058,32.41849576,-104.12658224,,11030.0,,13.7589621730843,1092,0,,,281.2806406897967,47576.10745990062,0.6576413292116101
209,1200,11190,48176.305,WELD,44.98999999999796,0.219,,,,,,,38.72200000000157,32.42021162,-104.12798818,,11200.0,,13.760385172781401,1109,0,,,281.50773932602397,48176.305,1200,11190,48502.99,WELD,45.23800000000483,0.219,,,,,,,38.958999999995285,32.42021162,-104.12798818,,11200.0,,13.760385172781401,1109,0,,,281.50773932602397,48336.27917290755,0.6539382597607227
210,1216,11340,48839.57,WELD,44.77100000000064,0.219,,,,,,,36.43000000000029,32.42171206,-104.12921821,,11350.0,,13.700214921425221,1124,0,,,281.7063547274634,48839.57,1215,11340,49170.241,WELD,45.04599999999482,0.219,,,,,,,36.663000000000466,32.42171206,-104.12921821,,11350.0,,13.700214921425221,1124,0,,,281.7063547274634,49001.2380813329,0.6543563177235936
211,1266,11840,51012.857,WELD,44.966999999996915,0.219,,,,,,,35.12000000000262,32.4266196,-104.13326451,,11850.0,,13.756812672041237,1174,0,,,282.3568617798916,51012.857,1265,11840,51356.762,WELD,45.184000000001106,0.219,,,,,,,35.3179999999993,32.4266196,-104.13326451,,11850.0,,13.756812672041237,1174,0,,,282.3568617798916,51180.24810516069,0.6577305843816541
212,1373,12870,55517.367,WELD,44.94499999999971,0.219,,,,,,,31.74699999999575,32.43680799,-104.14162445,,12880.0,,13.752326493559622,1277,0,,,283.7060788770342,55517.367,1371,12870,55887.995,WELD,45.216999999996915,0.219,,,,,,,31.931000000004133,32.43680799,-104.14162445,,12880.0,,13.752326493559622,1277,0,,,283.7060788770342,55695.91574672421,0.6589353407411661
213,1393,13060,56349.224,WELD,44.95599999999831,0.219,,,,,,,22.70400000000518,32.43869443,-104.1431586,,13070.0,,13.770206304537679,1296,0,,,283.95541933047343,56349.224,1391,13060,56724.999,WELD,45.237999999997555,0.219,,,,,,,22.80500000000029,32.43869443,-104.1431586,,13070.0,,13.770206304537679,1296,0,,,283.95541933047343,56530.044532125285,0.6643180482879022
214,1470,13810,59702.794,WELD,44.93499999999767,0.219,,,,,,,38.32900000000518,32.447113,-104.14760346,,13820.0,,13.76267671175788,1371,0,,,284.9800847956486,59702.794,1468,13810,60097.777,WELD,45.2129999999961,0.219,,,,,,,38.572000000000116,32.447113,-104.14760346,,13820.0,,13.76267671175788,1371,0,,,284.9800847956486,59891.23661312778,0.6532988861178102
215,1562,14390,62294.018,WELD,42.06300000000192,0.28,,,,,,,36.145999999993364,32.45336441,-104.15164032,,14400.0,,12.866222197921502,1429,0,,,285.7679800805996,62294.018,1534,14390,62707.797,WELD,42.29200000000128,0.28,,,,,,,36.38300000000163,32.45336441,-104.15164032,,14400.0,,12.866222197921502,1429,0,,,285.7679800805996,62492.29086432905,0.65393825975919
216,1578,14530,62883.363,WELD,45.01100000000588,0.219,,,,,,,35.04399999999441,32.45476431,-104.15255265,,14540.0,,13.78885906048666,1443,0,,,285.94472424451146,62883.363,1550,14530,63300.8,WELD,45.28199999999924,0.219,,,,,,,35.25900000000547,32.45476431,-104.15255265,,14540.0,,13.78885906048666,1443,0,,,285.94472424451146,63083.256824024815,0.6561557123783627
217,1590,14650,63403.996,WELD,44.97899999999936,0.219,,,,,,,25.839999999996508,32.45610495,-104.15315647,,14660.0,,13.779096063602394,1455,0,,,286.10407959549667,63403.996,1562,14650,63824.938,WELD,45.286999999996624,0.219,,,,,,,26.010000000002037,32.45610495,-104.15315647,,14660.0,,13.779096063602394,1455,0,,,286.10407959549667,63605.59434370517,0.6600557843365825
218,1636,15060,65134.652,WELD,45.021999999997206,0.219,,,,,,,13.592000000004191,32.46030986,-104.1557374,,15070.0,,13.764305684456602,1496,0,,,286.62911666638314,65134.652,1608,15060,65566.645,WELD,45.29200000000128,0.219,,,,,,,13.67500000000291,32.46030986,-104.1557374,,15070.0,,13.764305684456602,1496,0,,,286.62911666638314,65341.318359880155,0.6650787638983524
219,1741,16060,69432.448,WELD,45.0,0.219,,,,,,,17.84900000000198,32.46926715,-104.16486651,,16070.0,,13.745100998543245,1596,0,,,287.8811613675764,69432.448,1712,16060,69889.336,WELD,45.237000000008265,0.219,,,,,,,17.95100000000093,32.46926715,-104.16486651,,16070.0,,13.745100998543245,1596,0,,,287.8811613675764,69649.16036958867,0.6642714790763904
220,1800,16640,72028.104,WELD,44.988999999986845,0.219,,,,,,,38.27500000000873,32.47468214,-104.17037054,,16650.0,,13.718816057749242,1654,0,,,288.63778334706655,72028.104,1771,16640,72500.612,WELD,45.203000000008615,0.219,,,,,,,38.45899999998801,32.47468214,-104.17037054,,16650.0,,13.718816057749242,1654,0,,,288.63778334706655,72251.46630627113,0.6589353407435833
221,1815,16790,72691.227,WELD,44.96700000000419,0.219,,,,,,,32.161999999996624,32.47606162,-104.17178009,,16800.0,,13.749621685922898,1669,0,,,288.83083854367175,72691.227,1786,16790,73166.003,WELD,45.23300000000745,0.219,,,,,,,32.36699999999837,32.47606162,-104.17178009,,16800.0,,13.749621685922898,1669,0,,,288.83083854367175,72914.57160403169,0.6570968880702281
222,1845,17070,73944.229,WELD,6.5509999999922,0.219,,,,,,,38.66800000000512,32.47867167,-104.17444412,,17080.0,,1.999265265544638,1697,0,,,289.19603697763364,73944.229,1814,17070,74422.494,WELD,6.5679999999993015,0.219,,,,,,,38.753000000011525,32.47867167,-104.17444412,,17080.0,,1.999265265544638,1697,0,,,289.19603697763364,74166.74639853375,0.6650015102287811
223,1887,17470,75608.477,WELD,44.96700000000419,0.219,,,,,,,22.3579999999929,32.4820824,-104.17804423,,17480.0,,13.740474258898212,1737,0,,,289.67773501878776,75608.477,1856,17470,76093.338,WELD,45.17299999999523,0.219,,,,,,,22.495999999999185,32.4820824,-104.17804423,,17480.0,,13.740474258898212,1737,0,,,289.67773501878776,75831.85083807599,0.6622954822977033
224,1956,18080,78200.759,WELD,44.92399999999907,0.219,,,,,,,37.40100000001257,32.48766066,-104.18326118,,18090.0,,13.73535782347977,1798,0,,,290.44085687266994,78200.759,1926,18080,78696.558,WELD,45.17899999998917,0.219,,,,,,,37.60000000000582,32.48766066,-104.18326118,,18090.0,,13.73535782347977,1798,0,,,290.44085687266994,78426.12844813726,0.657641329212261
225,2178,20050,86083.186,WELD,44.92299999999523,0.219,,,,,,,32.60899999999674,32.50617031,-104.19626097,,20060.0,,13.76913780746429,1995,0,,,292.81353657833705,86083.186,2200,20290,86702.749,WELD,45.11000000000058,0.219,,,,,,,32.76499999999942,32.50617031,-104.19626097,,20300.0,,13.76913780746429,2019,0,,,292.81353657833705,86404.81716948038,0.6610910151896839
226,2187,20140,86462.615,WELD,9.085999999995693,0.28,,,,,,,22.071000000010827,32.50712464,-104.19676832,,20150.0,,2.6802886613763066,2004,0,,,292.92981918737445,86462.615,2209,20380,87083.967,WELD,9.085999999995693,0.28,,,,,,,22.226000000009662,32.50712464,-104.19676832,,20390.0,,2.6802886613763066,2028,0,,,292.92981918737445,86784.72563743634,0.6611616771273053
227,2280,20930,89671.517,WELD,45.03299999999581,0.219,,,,,,,37.904000000009546,32.51481692,-104.20084822,,20940.0,,13.771430706317503,2083,0,,,293.8667418315651,89671.517,2304,21170,90302.651,WELD,45.07600000000093,0.219,,,,,,,37.953999999997905,32.51481692,-104.20084822,,21180.0,,13.771430706317503,2107,0,,,293.8667418315651,89992.35305081768,0.6660895441993994
228,2301,21110,90464.912,WELD,42.88199999999779,0.219,,,,,,,32.762000000002445,32.51680737,-104.20190994,,21120.0,,13.106859230690867,2101,0,,,294.1094007965795,90464.912,2325,21350,91097.117,WELD,42.93000000000757,0.219,,,,,,,32.78500000000349,32.51680737,-104.20190994,,21360.0,,13.106859230690867,2125,0,,,294.1094007965795,90784.08995962868,0.6665444641194869
229,2362,21640,92819.182,WELD,45.0,0.219,,,,,,,25.851999999998952,32.52270963,-104.2050737,,21650.0,,13.762279153209608,2154,0,,,294.8295247452852,92819.182,2382,21880,93452.882,WELD,45.104999999995925,0.219,,,,,,,25.896999999997206,32.52270963,-104.2050737,,21890.0,,13.762279153209608,2178,0,,,294.8295247452852,93131.76260891155,0.6661991205258545
230,2443,22410,96136.814,WELD,45.04399999999441,0.219,,,,,,,33.55899999999383,32.53102198,-104.20953638,,22420.0,,13.7760909435362,2231,0,,,295.8439499135883,96136.814,2462,22650,96775.303,WELD,45.119000000006054,0.219,,,,,,,33.59399999999732,32.53102198,-104.20953638,,22660.0,,13.7760909435362,2255,0,,,295.8439499135883,96442.77067257786,0.666383751697179
231,2514,23080,98770.789,WELD,45.03199999999197,0.219,,,,,,,23.80999999999767,32.53748729,-104.21340013,,23090.0,,13.765159374565103,2298,0,,,296.64756339393205,98770.789,2532,23320,99412.541,WELD,44.95700000000943,0.219,,,,,,,23.777000000001863,32.53748729,-104.21340013,,23330.0,,13.765159374565103,2322,0,,,296.64756339393205,99070.94942650678,0.6664151491795177
232,2579,23670,101094.971,WELD,44.96699999998964,0.219,,,,,,,38.09000000001106,32.54318536,-104.21682997,,23680.0,,13.749850763362318,2357,0,,,297.3567264830901,101094.971,2595,23910,101735.79,WELD,45.01400000001013,0.219,,,,,,,38.09299999999348,32.54318536,-104.21682997,,23920.0,,13.749850763362318,2381,0,,,297.3567264830901,101386.21777236208,0.6666645872316355
233,2653,24360,104145.092,WELD,45.086999999999534,0.219,,,,,,,31.245000000009895,32.55067233,-104.2213062,,24370.0,,13.77632340184918,2426,0,,,298.28739770984606,104145.092,2667,24600,104784.893,WELD,44.987000000008265,0.219,,,,,,,31.168999999994412,32.55067233,-104.2213062,,24610.0,,13.77632340184918,2450,0,,,298.28739770984606,104424.84671792599,0.6653347952258417
