,wc_B,wc_A,lat_A,lat_B,lng_A,lng_B
2451,104874.926,105145.955,32.55318092,32.55089324,-104.22242899,-104.22143931
2452,104919.972,105191.053,32.55330425,32.55100382,-104.22241347,-104.22150529
2453,104964.984,105236.097,32.55342744,32.55111482,-104.22239874,-104.22157055
2454,105010.0,105281.195,32.55355091,32.5512256,-104.22238479,-104.22163643
2455,105055.091,105326.282,32.55367431,32.55133616,-104.2223704,-104.22170279
2456,105100.146,105371.424,32.55379757,32.55144659,-104.22235305,-104.22176939
2457,105145.138,105404.765,32.55388835,32.55155752,-104.22235161,-104.22183461
2458,105190.165,105449.907,32.55400913,32.55166824,-104.2223856,-104.22190021
2459,105235.191,105495.049,32.55413001,32.55177899,-104.22241892,-104.22196608
2460,105280.242,105516.817,32.55418831,32.55188948,-104.2224351,-104.22203217
2461,105325.283,105561.97,32.55430908,32.55199991,-104.2224692,-104.22209827
2462,105370.344,105589.787,32.55438349,32.5521102,-104.22249022,-104.22216466
2463,105414.37,105634.71,32.55450364,32.5522182,-104.22252425,-104.2222293
2464,105459.465,105679.819,32.55462425,32.55232823,-104.2225584,-104.22229646
2465,105504.522,105724.918,32.55474503,32.55243821,-104.22259174,-104.22236346
2466,105549.524,105760.311,32.55483982,32.55254848,-104.22261751,-104.22242987
2467,105589.279,105805.376,32.55496042,32.55264539,-104.22265049,-104.22248854
2468,105598.175,105850.475,32.55508102,32.55266878,-104.22268445,-104.22249312
2469,105599.151,105895.573,32.55520158,32.55267135,-104.22271809,-104.22249283
2470,105602.218,105940.66,32.55532215,32.55267972,-104.22275142,-104.22249188
2471,105605.11,105985.737,32.55544287,32.55268762,-104.22278432,-104.22249084
2472,105650.122,106030.769,32.55556351,32.55281087,-104.22281736,-104.22247424
2473,105695.134,106075.879,32.55568435,32.5529341,-104.22285053,-104.22245871
2474,105740.185,106077.942,32.55568988,32.55305759,-104.22285211,-104.2224437
2475,105785.177,106123.029,32.55581062,32.55318092,-104.22288543,-104.22242899
2476,105830.193,106168.127,32.55593114,32.55330425,-104.22291998,-104.22241347
2477,105875.18,106213.237,32.55605184,32.55342744,-104.22295381,-104.22239874
2478,105920.28,106258.324,32.55617248,32.55355091,-104.22298764,-104.22238479
2479,105965.395,106303.39,32.5562931,32.55367431,-104.22302124,-104.2223704
2480,106010.421,106348.488,32.55641377,32.55379757,-104.22305511,-104.22235305
2481,106043.755,106393.542,32.55653429,32.55388835,-104.22308901,-104.22235161
2482,106088.757,106438.608,32.55665485,32.55400913,-104.2231227,-104.2223856
2483,106133.749,106483.706,32.55677541,32.55413001,-104.2231563,-104.22241892
2484,106155.445,106528.772,32.55689595,32.55418831,-104.22318958,-104.2224351
2485,106200.422,106573.87,32.55701648,32.55430908,-104.22322334,-104.2224692
2486,106228.195,106618.957,32.55713697,32.55438349,-104.22325737,-104.22249022
2487,106273.069,106643.957,32.55720381,32.55450364,-104.22327621,-104.22252425
2488,106318.159,106689.11,32.55732449,32.55462425,-104.22331009,-104.2225584
2489,106363.181,106734.241,32.55744517,32.55474503,-104.22334371,-104.22259174
2490,106398.483,106779.339,32.55756574,32.55483982,-104.22337727,-104.22261751
2491,106443.504,106824.492,32.55768645,32.55496042,-104.22341128,-104.22265049
2492,106488.482,106869.547,32.55780695,32.55508102,-104.22344517,-104.22268445
2493,106533.41,106877.145,32.55782727,32.55520158,-104.22345082,-104.22271809
2494,106578.451,106922.222,32.55794768,32.55532215,-104.22348549,-104.22275142
2495,106623.467,106967.342,32.55806821,32.55544287,-104.22352042,-104.22278432
2496,106668.464,107012.495,32.55818903,32.55556351,-104.22355431,-104.22281736
2497,106713.433,107047.113,32.55828154,32.55568435,-104.2235809,-104.22285053
2498,106715.489,107075.912,32.55835855,32.55568988,-104.2236026,-104.22285211
2499,106760.482,107121.032,32.5584792,32.55581062,-104.22363691,-104.22288543
2500,106805.465,107166.228,32.55860015,32.55593114,-104.22367077,-104.22291998
2501,106850.462,107211.294,32.55872076,32.55605184,-104.22370443,-104.22295381
2502,106895.44,107256.348,32.55884118,32.55617248,-104.22373892,-104.22298764
2503,106940.516,107287.92,32.5589255,32.5562931,-104.22376337,-104.22302124
2504,106985.565,107332.975,32.559046,32.55641377,-104.22379751,-104.22305511
2505,107030.565,107377.986,32.55916657,32.55653429,-104.22383061,-104.22308901
2506,107075.547,107422.997,32.55928719,32.55665485,-104.2238635,-104.2231227
2507,107120.544,107468.041,32.55940783,32.55677541,-104.22389681,-104.2231563
2508,107165.59,107513.117,32.55952839,32.55689595,-104.22393085,-104.22318958
2509,107210.685,107558.15,32.55964876,32.55701648,-104.22396531,-104.22322334
2510,107255.765,107585.202,32.55972115,32.55713697,-104.22398556,-104.22325737
2511,107280.725,107630.344,32.55984203,32.55720381,-104.22401895,-104.22327621
2512,107325.796,107675.377,32.55996255,32.55732449,-104.22405264,-104.22331009
2513,107370.905,107720.41,32.56008307,32.55744517,-104.2240863,-104.22334371
2514,107416.01,107765.453,32.56020367,32.55756574,-104.22411975,-104.22337727
2515,107461.125,107810.497,32.56032425,32.55768645,-104.2241532,-104.22341128
2516,107506.22,107855.552,32.56044479,32.55780695,-104.22418712,-104.22344517
2517,107513.818,107900.574,32.56056532,32.55782727,-104.22422035,-104.22345082
2518,107558.928,107945.65,32.56068623,32.55794768,-104.22425266,-104.22348549
2519,107604.033,107950.967,32.56070048,32.55806821,-104.22425654,-104.22352042
2520,107649.084,107990.279,32.56080564,32.55818903,-104.22428605,-104.22355431
2521,107683.724,108035.235,32.56092586,32.55828154,-104.22432011,-104.2235809
2522,107712.458,108080.279,32.56104646,32.55835855,-104.22435342,-104.2236026
2523,107757.558,108125.301,32.56116682,32.5584792,-104.22438724,-104.22363691
2524,107802.639,108170.333,32.56128731,32.55860015,-104.22442075,-104.22367077
2525,107847.753,108215.344,32.561408,32.55872076,-104.22445328,-104.22370443
2526,107892.883,108260.355,32.56152853,32.55884118,-104.22448657,-104.22373892
2527,107924.44,108305.366,32.5616488,32.5589255,-104.22452087,-104.22376337
2528,107969.576,108350.355,32.56176912,32.559046,-104.22455474,-104.22379751
2529,108014.631,108384.831,32.56186144,32.55916657,-104.22458025,-104.22383061
2530,108059.707,108429.853,32.56198193,32.55928719,-104.22461372,-104.2238635
2531,108104.817,108474.864,32.56210221,32.55940783,-104.22464797,-104.22389681
2532,108149.938,108519.941,32.56222266,32.55952839,-104.22468187,-104.22393085
2533,108194.925,108565.061,32.56234335,32.55964876,-104.22471543,-104.22396531
2534,108221.972,108610.104,32.56246379,32.55972115,-104.22474889,-104.22398556
2535,108267.073,108655.181,32.56258432,32.55984203,-104.22478258,-104.22401895
2536,108312.193,108700.126,32.56270428,32.55996255,-104.22481668,-104.22405264
2537,108357.263,108745.17,32.56282463,32.56008307,-104.22485093,-104.2240863
2538,108402.265,108790.181,32.56294497,32.56020367,-104.22488495,-104.22411975
2539,108447.326,108835.203,32.56306539,32.56032425,-104.22491891,-104.2241532
2540,108492.416,108880.334,32.56318617,32.56044479,-104.22495267,-104.22418712
2541,108537.516,108925.366,32.56330672,32.56056532,-104.22498604,-104.22422035
2542,108582.606,108970.476,32.56342729,32.56068623,-104.22502035,-104.22425266
2543,108587.917,109015.628,32.5635477,32.56070048,-104.22505614,-104.22425654
2544,108627.299,109060.803,32.56366821,32.56080564,-104.22509172,-104.22428605
2545,108672.31,109105.858,32.56378866,32.56092586,-104.22512612,-104.22432011
2546,108717.361,109150.945,32.56390943,32.56104646,-104.22515925,-104.22435342
2547,108762.407,109195.978,32.56402992,32.56116682,-104.22519298,-104.22438724
2548,108807.418,109240.934,32.56415009,32.56128731,-104.2252274,-104.22442075
2549,108852.513,109285.891,32.56427036,32.561408,-104.22526121,-104.22445328
2550,108897.53,109289.766,32.56428075,32.56152853,-104.22526405,-104.22448657
2551,108942.566,109333.194,32.56439695,32.5616488,-104.22529657,-104.22452087
2552,108987.666,109360.749,32.56447067,32.56176912,-104.22531728,-104.22455474
2553,109022.135,109405.803,32.56459114,32.56186144,-104.22535149,-104.22458025
2554,109067.137,109450.847,32.5647117,32.56198193,-104.22538513,-104.22461372
2555,109112.179,109495.923,32.56483232,32.56210221,-104.22541894,-104.22464797
2556,109157.299,109524.035,32.56490755,32.56222266,-104.22544003,-104.22468187
2557,109202.297,109569.133,32.56502815,32.56234335,-104.22547425,-104.22471543
2558,109247.407,109614.275,32.56514897,32.56246379,-104.22550803,-104.22474889
2559,109292.444,109659.373,32.56526952,32.56258432,-104.22554248,-104.22478258
2560,109337.436,109686.131,32.56534103,32.56270428,-104.22556298,-104.22481668
2561,109382.453,109731.24,32.56546166,32.56282463,-104.22559722,-104.22485093
2562,109427.582,109776.306,32.5655821,32.56294497,-104.22563172,-104.22488495
2563,109472.667,109799.745,32.56564476,32.56306539,-104.22564959,-104.22491891
2564,109517.787,109844.766,32.5657651,32.56318617,-104.22568397,-104.22495267
2565,109562.784,109889.821,32.56588581,32.56330672,-104.225717,-104.22498604
2566,109607.756,109934.985,32.56600791,32.56342729,-104.22574359,-104.22502035
2567,109652.802,109980.061,32.56613117,32.5635477,-104.22575882,-104.22505614
2568,109697.804,110025.17,32.56625513,32.56366821,-104.2257642,-104.22509172
2569,109742.791,110070.236,32.56637905,32.56378866,-104.22576274,-104.22512612
2570,109787.822,110115.28,32.56650292,32.56390943,-104.22575992,-104.22515925
2571,109832.829,110160.29,32.5666267,32.56402992,-104.2257574,-104.22519298
2572,109877.708,110205.29,32.56675045,32.56415009,-104.2257552,-104.2252274
2573,109922.538,110250.323,32.56687431,32.56427036,-104.2257526,-104.22526121
2574,109926.411,110292.954,32.56699157,32.56428075,-104.22574909,-104.22526405
2575,109969.734,110337.932,32.56711524,32.56439695,-104.2257476,-104.22529657
2576,109997.241,110382.932,32.56723901,32.56447067,-104.22574724,-104.22531728
2577,110042.292,110427.998,32.56736294,32.56459114,-104.22574515,-104.22535149
2578,110087.314,110472.965,32.56748659,32.5647117,-104.2257425,-104.22538513
2579,110132.306,110517.943,32.56761024,32.56483232,-104.22573965,-104.22541894
2580,110160.353,110562.933,32.56773395,32.56490755,-104.22573723,-104.22544003
2581,110205.33,110607.9,32.56785764,32.56502815,-104.22573492,-104.22547425
2582,110250.327,110652.867,32.56798134,32.56514897,-104.22573352,-104.22550803
2583,110295.32,110697.878,32.56810516,32.56526952,-104.22573145,-104.22554248
2584,110322.086,110742.889,32.56822898,32.56534103,-104.22572888,-104.22556298
2585,110367.045,110787.878,32.56835273,32.56546166,-104.22572647,-104.22559722
2586,110412.028,110832.813,32.56847628,32.5655821,-104.2257238,-104.22563172
2587,110435.442,110877.802,32.56860004,32.56564476,-104.22572216,-104.22564959
2588,110480.434,110922.769,32.56872365,32.5657651,-104.22571985,-104.22568397
2589,110525.442,110967.758,32.56884734,32.56588581,-104.2257176,-104.225717
2590,110570.469,111012.747,32.56897105,32.56600791,-104.22571511,-104.22574359
2591,110615.51,111057.758,32.56909482,32.56613117,-104.22571242,-104.22575882
2592,110660.502,111102.791,32.56921866,32.56625513,-104.22570945,-104.2257642
2593,110705.416,111147.802,32.56934243,32.56637905,-104.2257075,-104.22576274
2594,110750.417,111192.78,32.56946612,32.56650292,-104.2257075,-104.22575992
2595,110795.38,111237.725,32.56958976,32.5666267,-104.2257062,-104.2257574
2596,110840.357,111282.802,32.56971374,32.56675045,-104.22570318,-104.2257552
2597,110885.325,111327.878,32.56983768,32.56687431,-104.22570017,-104.2257526
2598,110927.901,111372.889,32.56996147,32.56699157,-104.22569704,-104.22574909
2599,110972.908,111417.878,32.57008523,32.56711524,-104.22569421,-104.2257476
2600,111017.895,111462.987,32.57020925,32.56723901,-104.22569164,-104.22574724
2601,111062.868,111508.097,32.57033334,32.56736294,-104.2256907,-104.22574515
2602,111107.825,111553.217,32.5704574,32.56748659,-104.2256896,-104.2257425
2603,111152.788,111598.304,32.5705814,32.56761024,-104.22568769,-104.22573965
2604,111197.716,111643.381,32.57070537,32.56773395,-104.22568571,-104.22573723
2605,111242.669,111688.402,32.57082915,32.56785764,-104.22568448,-104.22573492
2606,111287.607,111733.424,32.57095294,32.56798134,-104.22568268,-104.22573352
2607,111332.56,111778.446,32.57107671,32.56810516,-104.2256806,-104.22573145
2608,111377.543,111823.512,32.57120056,32.56822898,-104.22567785,-104.22572888
2609,111422.526,111868.599,32.5713245,32.56835273,-104.2256751,-104.22572647
2610,111467.474,111913.643,32.57144836,32.56847628,-104.22567295,-104.2257238
2611,111512.344,111958.708,32.57157227,32.56860004,-104.2256704,-104.22572216
2612,111557.263,112003.774,32.57169622,32.56872365,-104.22566867,-104.22571985
2613,111602.226,112048.927,32.57182039,32.56884734,-104.22566711,-104.2257176
2614,111647.184,112074.953,32.57189195,32.56897105,-104.22566597,-104.22571511
2615,111692.146,112120.018,32.57201587,32.56909482,-104.22566383,-104.22571242
2616,111737.089,112165.051,32.57213973,32.56921866,-104.22566123,-104.22570945
2617,111782.047,112194.09,32.5722196,32.56934243,-104.22565948,-104.2257075
2618,111826.985,112239.243,32.57234381,32.56946612,-104.22565688,-104.2257075
2619,111871.81,112281.394,32.57245977,32.56958976,-104.22565514,-104.2257062
2620,111916.772,112326.427,32.57258363,32.56971374,-104.2256535,-104.22570318
2621,111961.73,112345.63,32.57263645,32.56983768,-104.22565258,-104.22570017
2622,112006.643,112390.619,32.5727602,32.56996147,-104.22564994,-104.22569704
2623,112051.576,112435.652,32.57288404,32.57008523,-104.2256483,-104.22569421
2624,112096.529,112480.684,32.57300787,32.57020925,-104.2256466,-104.22569164
2625,112141.516,112525.684,32.57313156,32.57033334,-104.22564431,-104.2256907
2626,112186.474,112550.946,32.57320098,32.5704574,-104.22564309,-104.2256896
2627,112231.427,112596.012,32.57332482,32.5705814,-104.22564095,-104.22568769
2628,112276.399,112641.023,32.57344853,32.57070537,-104.22563875,-104.22568571
2629,112321.337,112686.045,32.57357231,32.57082915,-104.22563729,-104.22568448
2630,112366.28,112731.154,32.57369627,32.57095294,-104.2256355,-104.22568268
2631,112411.218,112776.165,32.57381997,32.57107671,-104.2256337,-104.2256806
2632,112456.17,112821.274,32.57394399,32.57120056,-104.22563212,-104.22567785
2633,112501.089,112866.394,32.57406807,32.5713245,-104.2256303,-104.2256751
2634,112545.978,112911.438,32.57419196,32.57144836,-104.22562818,-104.22567295
2635,112590.926,112942.551,32.57427753,32.57157227,-104.22562704,-104.2256704
2636,112635.884,112977.639,32.57437404,32.57169622,-104.22562548,-104.22566867
2637,112681.034,113012.955,32.57447117,32.57182039,-104.2256239,-104.22566711
2638,112707.099,113050.499,32.57457445,32.57189195,-104.22562211,-104.22566597
2639,112752.17,113095.554,32.57469838,32.57201587,-104.22562046,-104.22566383
2640,112797.285,113140.619,32.57482205,32.57213973,-104.22561974,-104.22566123
2641,112826.271,113185.669,32.57494575,32.5722196,-104.22561752,-104.22565948
2642,112871.288,113227.693,32.57506132,32.57234381,-104.22561442,-104.22565688
2643,112913.419,113269.702,32.57517686,32.57245977,-104.22561128,-104.22565514
2644,112958.514,113288.883,32.57522961,32.57258363,-104.22560948,-104.2256535
2645,112977.721,113333.883,32.57535335,32.57263645,-104.22560658,-104.22565258
2646,113022.713,113375.543,32.57546794,32.5727602,-104.22560686,-104.22564994
2647,113067.71,113420.586,32.57559184,32.57288404,-104.2256051,-104.2256483
2648,113112.736,113455.969,32.57568918,32.57300787,-104.22560387,-104.2256466
2649,113157.659,113501.1,32.57581334,32.57313156,-104.22560208,-104.22564431
2650,113182.899,113546.132,32.57593723,32.57320098,-104.2256003,-104.22564309
2651,113227.891,113591.198,32.57606119,32.57332482,-104.22559773,-104.22564095
2652,113272.932,113636.252,32.57618513,32.57344853,-104.22559477,-104.22563875
2653,113317.993,113681.318,32.5763091,32.57357231,-104.22559314,-104.22563729
2654,113363.098,113726.449,32.57643327,32.57369627,-104.22559216,-104.2256355
2655,113408.08,113771.493,32.57655717,32.57381997,-104.22559031,-104.2256337
2656,113453.14,113806.056,32.57665225,32.57394399,-104.22558824,-104.22563212
2657,113498.216,113851.154,32.57677632,32.57406807,-104.2255861,-104.2256303
2658,113543.34,113896.253,32.57690038,32.57419196,-104.22558409,-104.22562818
2659,113574.48,113926.809,32.57698445,32.57427753,-104.22558271,-104.22562704
2660,113609.547,113971.886,32.57710845,32.57437404,-104.22558086,-104.22562548
2661,113644.869,114016.94,32.5772324,32.57447117,-104.2255788,-104.2256239
2662,113682.41,114062.104,32.57735664,32.57457445,-104.22557655,-104.22562211
2663,113727.446,114107.181,32.57748065,32.57469838,-104.22557434,-104.22562046
2664,113772.522,114152.235,32.57760459,32.57482205,-104.22557183,-104.22561974
2665,113817.528,114197.322,32.57772862,32.57494575,-104.2255696,-104.22561752
2666,113859.644,114242.366,32.57785254,32.57506132,-104.22556759,-104.22561442
2667,113901.794,114287.41,32.57797646,32.57517686,-104.22556609,-104.22561128
2668,113921.031,114332.475,32.57810044,32.57522961,-104.22556418,-104.22560948
2669,113966.048,114377.508,32.57822432,32.57535335,-104.22556226,-104.22560658
2670,114007.678,114422.563,32.57834827,32.57546794,-104.22556004,-104.22560686
2671,114052.671,114467.519,32.57847195,32.57559184,-104.22555802,-104.2256051
2672,114087.959,114512.617,32.57859601,32.57568918,-104.22555608,-104.22560387
2673,114133.001,114557.737,32.57872014,32.57581334,-104.2255546,-104.22560208
2674,114178.087,114602.89,32.57884436,32.57593723,-104.2255524,-104.2256003
